enrollee_id,city_development_index,gender,relevent_experience,education_level,major_discipline,experience,last_new_job,training_hours,target
25327,0.624,Male,Has relevent experience,Graduate,STEM,15,never,80,0
27678,0.92,Male,Has relevent experience,Graduate,STEM,3,2,11,0
17500,0.91,Male,Has relevent experience,Graduate,STEM,5,1,19,0
32617,0.92,Male,Has relevent experience,Graduate,STEM,4,never,110,0
1783,0.7759999999999999,Male,Has relevent experience,Masters,STEM,7,1,56,0
9147,0.91,Male,Has relevent experience,Graduate,STEM,11,2,118,0
22997,0.878,Male,Has relevent experience,Masters,STEM,10,3,9,0
2991,0.899,Male,Has relevent experience,Graduate,STEM,10,never,48,0
30340,0.92,Male,Has relevent experience,Graduate,STEM,6,1,9,0
9448,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,14,>4,28,0
18498,0.624,Male,Has relevent experience,Graduate,STEM,7,1,109,0
25817,0.55,Male,Has relevent experience,Graduate,STEM,6,1,3,0
22816,0.9490000000000001,Male,No relevent experience,Masters,Arts,>20,>4,136,0
27753,0.92,Male,Has relevent experience,Graduate,STEM,16,never,34,0
15597,0.91,Male,Has relevent experience,Graduate,STEM,9,>4,48,0
23247,0.887,Male,Has relevent experience,Graduate,STEM,4,4,94,0
14642,0.893,Male,No relevent experience,Graduate,STEM,>20,3,166,0
23609,0.92,Male,Has relevent experience,Graduate,STEM,10,3,18,0
32614,0.92,Male,No relevent experience,Graduate,STEM,3,>4,9,0
4568,0.8270000000000001,Male,No relevent experience,Graduate,STEM,2,1,62,0
13864,0.804,Male,Has relevent experience,Graduate,STEM,15,1,51,0
365,0.92,Female,Has relevent experience,Masters,STEM,10,1,16,0
26682,0.925,Male,Has relevent experience,Graduate,STEM,>20,1,108,0
21225,0.91,Male,Has relevent experience,Graduate,STEM,9,1,17,0
33049,0.915,Male,Has relevent experience,Graduate,STEM,9,1,20,0
7710,0.887,Male,Has relevent experience,Masters,STEM,17,>4,14,0
11323,0.92,Male,No relevent experience,Masters,STEM,7,4,16,0
12310,0.92,Female,No relevent experience,Graduate,Humanities,2,1,10,0
15250,0.92,Male,Has relevent experience,Masters,STEM,4,1,127,0
13277,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,26,0
22238,0.92,Female,Has relevent experience,Graduate,STEM,16,>4,27,0
9180,0.897,Female,Has relevent experience,Masters,STEM,7,1,34,0
3758,0.92,Male,Has relevent experience,Graduate,STEM,4,1,10,0
31014,0.92,Male,Has relevent experience,Graduate,STEM,12,4,62,0
16796,0.92,Male,Has relevent experience,Graduate,STEM,16,1,54,0
13138,0.91,Male,Has relevent experience,Masters,STEM,>20,1,144,0
32165,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,42,0
13547,0.91,Male,Has relevent experience,Graduate,No Major,4,1,44,0
23623,0.92,Male,Has relevent experience,Phd,STEM,>20,>4,25,0
16787,0.9259999999999999,Male,Has relevent experience,Masters,STEM,12,>4,154,0
22966,0.92,Male,Has relevent experience,Graduate,STEM,8,>4,84,0
32482,0.92,Male,Has relevent experience,Graduate,STEM,6,1,166,0
29879,0.762,Male,Has relevent experience,Phd,STEM,15,>4,19,0
10209,0.527,Male,Has relevent experience,Graduate,STEM,9,2,145,0
28490,0.9209999999999999,Male,Has relevent experience,Graduate,STEM,>20,1,35,0
8093,0.89,Female,Has relevent experience,Graduate,STEM,16,1,22,0
23295,0.738,Male,Has relevent experience,Masters,STEM,12,1,216,0
30339,0.767,Male,Has relevent experience,Graduate,Business Degree,>20,never,11,0
11696,0.9259999999999999,Male,Has relevent experience,Masters,STEM,15,1,77,0
18824,0.9259999999999999,Male,No relevent experience,Masters,Other,>20,never,52,0
23056,0.698,Male,Has relevent experience,Graduate,STEM,11,4,39,0
26304,0.856,Male,Has relevent experience,Graduate,No Major,5,1,83,0
31586,0.92,Male,Has relevent experience,Graduate,STEM,11,1,4,0
23001,0.624,Male,Has relevent experience,Masters,STEM,9,1,166,0
16784,0.9259999999999999,Male,Has relevent experience,Masters,STEM,5,1,32,0
32758,0.92,Female,Has relevent experience,Graduate,STEM,13,3,23,0
28336,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,52,0
6304,0.92,Male,Has relevent experience,Graduate,STEM,19,>4,142,0
32427,0.92,Male,Has relevent experience,Phd,STEM,9,1,131,0
31368,0.92,Male,Has relevent experience,Graduate,STEM,10,1,314,0
31023,0.624,Male,Has relevent experience,Graduate,STEM,4,1,27,0
1161,0.92,Other,No relevent experience,Graduate,STEM,6,2,82,0
13383,0.866,Male,Has relevent experience,Masters,STEM,>20,2,78,0
11265,0.92,Female,Has relevent experience,Graduate,STEM,>20,2,105,0
1973,0.479,Male,Has relevent experience,Graduate,STEM,4,1,22,0
30794,0.897,Male,Has relevent experience,Masters,STEM,16,4,76,0
9499,0.92,Female,Has relevent experience,Graduate,Humanities,4,3,162,0
23511,0.887,Male,No relevent experience,Graduate,STEM,5,3,54,0
20167,0.91,Male,No relevent experience,Graduate,STEM,>20,never,78,0
12101,0.9259999999999999,Male,No relevent experience,Graduate,STEM,4,never,37,0
12770,0.92,Male,Has relevent experience,Graduate,STEM,>20,never,3,0
6025,0.6659999999999999,Female,Has relevent experience,Graduate,STEM,4,1,14,0
21276,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,>20,4,94,0
30205,0.897,Male,Has relevent experience,Masters,STEM,9,1,14,0
1102,0.91,Male,Has relevent experience,Phd,STEM,>20,1,23,0
16067,0.855,Male,Has relevent experience,Graduate,STEM,10,2,51,0
6426,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,45,0
13173,0.64,Male,Has relevent experience,Graduate,STEM,9,>4,30,0
28866,0.92,Male,Has relevent experience,Graduate,STEM,17,2,12,0
33128,0.878,Male,Has relevent experience,Masters,STEM,>20,>4,163,0
20747,0.893,Male,Has relevent experience,Masters,STEM,8,never,17,0
10240,0.843,Male,Has relevent experience,Masters,STEM,15,1,29,0
15160,0.92,Male,Has relevent experience,Masters,STEM,>20,1,52,0
12284,0.92,Male,Has relevent experience,Graduate,STEM,18,1,120,0
1427,0.92,Male,Has relevent experience,Graduate,STEM,10,>4,67,0
25916,0.6659999999999999,Male,Has relevent experience,Graduate,STEM,6,2,14,0
10371,0.92,Female,No relevent experience,Phd,STEM,7,4,28,0
4482,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,105,0
5879,0.743,Male,Has relevent experience,Graduate,STEM,13,4,6,0
21196,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,4,2,41,0
2150,0.804,Male,Has relevent experience,Masters,STEM,>20,1,21,0
21813,0.91,Male,Has relevent experience,Graduate,STEM,5,1,14,0
6480,0.682,Male,Has relevent experience,Graduate,STEM,15,1,26,0
29174,0.897,Male,Has relevent experience,Masters,STEM,>20,1,90,0
8007,0.91,Female,No relevent experience,Graduate,STEM,2,2,122,0
10116,0.92,Male,Has relevent experience,Graduate,STEM,10,1,78,0
13487,0.855,Female,Has relevent experience,Masters,STEM,6,1,156,0
24199,0.91,Male,No relevent experience,Graduate,STEM,20,2,14,0
24834,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,6,2,19,0
10758,0.8270000000000001,Male,No relevent experience,Graduate,STEM,12,never,3,0
3144,0.92,Male,No relevent experience,Masters,Other,>20,>4,34,0
20359,0.92,Male,Has relevent experience,Graduate,Humanities,3,1,18,0
10933,0.624,Male,Has relevent experience,Masters,STEM,15,1,75,0
14379,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,39,0
28042,0.9259999999999999,Male,No relevent experience,Graduate,STEM,5,1,58,0
30970,0.92,Male,Has relevent experience,Graduate,Arts,5,2,22,0
9052,0.624,Male,Has relevent experience,Graduate,STEM,15,>4,85,0
29151,0.92,Male,Has relevent experience,Graduate,STEM,9,>4,276,0
1709,0.903,Male,Has relevent experience,Masters,STEM,12,1,14,0
10205,0.92,Male,Has relevent experience,Graduate,STEM,15,2,64,0
5710,0.8959999999999999,Male,Has relevent experience,Masters,STEM,13,2,88,0
2832,0.92,Male,Has relevent experience,Graduate,STEM,10,4,29,0
25810,0.743,Female,Has relevent experience,Graduate,STEM,16,2,31,0
33068,0.925,Male,Has relevent experience,Graduate,STEM,2,1,9,0
9930,0.92,Male,Has relevent experience,Graduate,STEM,16,2,121,0
700,0.897,Male,Has relevent experience,Graduate,STEM,18,>4,23,0
19438,0.898,Male,No relevent experience,Graduate,STEM,6,never,47,0
18670,0.856,Female,Has relevent experience,Masters,STEM,12,1,162,0
13955,0.866,Male,Has relevent experience,Masters,STEM,8,2,32,0
33153,0.624,Male,Has relevent experience,Graduate,STEM,4,1,84,0
4046,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,24,0
13992,0.897,Male,Has relevent experience,Masters,STEM,12,4,136,0
28843,0.92,Male,No relevent experience,Graduate,STEM,11,4,60,0
21642,0.527,Male,Has relevent experience,Masters,STEM,8,>4,37,0
29086,0.9259999999999999,Female,No relevent experience,Graduate,STEM,5,1,10,0
5875,0.91,Male,Has relevent experience,Masters,STEM,5,never,152,0
4536,0.855,Male,Has relevent experience,Graduate,No Major,10,4,13,0
27046,0.92,Female,Has relevent experience,Graduate,STEM,3,1,42,0
19718,0.91,Male,Has relevent experience,Graduate,Humanities,17,1,162,0
4118,0.899,Male,Has relevent experience,Graduate,STEM,>20,1,44,0
27539,0.92,Male,Has relevent experience,Graduate,No Major,14,>4,188,0
20048,0.9229999999999999,Male,Has relevent experience,Graduate,STEM,4,1,316,0
15004,0.91,Male,Has relevent experience,Masters,STEM,>20,2,130,0
18404,0.887,Male,Has relevent experience,Masters,STEM,10,3,7,0
4318,0.8270000000000001,Male,Has relevent experience,Graduate,STEM,7,1,10,0
674,0.754,Male,Has relevent experience,Masters,STEM,>20,>4,46,0
32802,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,38,0
1101,0.92,Male,No relevent experience,Graduate,STEM,4,2,72,0
14793,0.743,Male,Has relevent experience,Masters,STEM,>20,3,178,0
33330,0.92,Male,Has relevent experience,Graduate,STEM,11,1,32,0
28774,0.878,Male,Has relevent experience,Graduate,STEM,16,2,6,0
31370,0.897,Male,Has relevent experience,Graduate,Humanities,>20,4,6,0
11275,0.698,Male,No relevent experience,Graduate,STEM,6,1,150,0
7739,0.897,Male,Has relevent experience,Masters,STEM,10,1,28,0
7155,0.899,Male,Has relevent experience,Graduate,STEM,15,>4,20,0
28931,0.92,Female,No relevent experience,Graduate,No Major,16,1,104,0
14107,0.9390000000000001,Male,Has relevent experience,Masters,STEM,>20,2,15,0
1471,0.754,Male,Has relevent experience,Graduate,Humanities,11,>4,166,0
24191,0.897,Male,No relevent experience,Masters,Humanities,>20,4,163,0
1742,0.92,Male,Has relevent experience,Graduate,STEM,9,1,12,0
12402,0.769,Male,No relevent experience,Graduate,STEM,2,1,50,0
16447,0.91,Male,Has relevent experience,Graduate,STEM,6,1,6,0
28214,0.91,Female,Has relevent experience,Graduate,STEM,10,1,12,0
22946,0.91,Male,Has relevent experience,Graduate,STEM,13,1,63,0
23311,0.698,Male,Has relevent experience,Graduate,STEM,13,3,50,0
20012,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,70,0
2549,0.91,Male,Has relevent experience,Graduate,STEM,7,1,140,0
11673,0.855,Male,Has relevent experience,Masters,STEM,1,1,47,0
22196,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,>20,4,8,0
31873,0.92,Male,Has relevent experience,Graduate,STEM,15,3,88,0
2108,0.8959999999999999,Male,Has relevent experience,Masters,STEM,>20,>4,78,0
32082,0.887,Female,No relevent experience,Masters,STEM,5,1,218,0
31579,0.92,Male,Has relevent experience,Graduate,Other,>20,>4,61,0
26551,0.9129999999999999,Male,Has relevent experience,Graduate,STEM,>20,1,101,0
20065,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,90,0
3060,0.855,Male,No relevent experience,Graduate,STEM,10,2,11,0
18803,0.897,Female,No relevent experience,Graduate,STEM,4,never,146,0
14582,0.624,Female,Has relevent experience,Graduate,STEM,5,3,60,0
2780,0.9129999999999999,Male,Has relevent experience,Graduate,STEM,14,2,3,0
15051,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,116,0
29357,0.92,Male,Has relevent experience,Graduate,Humanities,>20,>4,74,0
15818,0.92,Male,Has relevent experience,Masters,STEM,>20,2,82,0
26132,0.73,Male,Has relevent experience,Graduate,STEM,11,>4,21,0
3918,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,99,0
19030,0.91,Male,Has relevent experience,Graduate,Arts,4,2,45,0
3846,0.92,Male,Has relevent experience,Graduate,Business Degree,16,1,70,0
8667,0.764,Male,Has relevent experience,Graduate,STEM,7,1,48,0
1075,0.9490000000000001,Male,No relevent experience,Graduate,STEM,5,2,76,0
328,0.68,Male,No relevent experience,Graduate,Business Degree,10,never,22,0
29628,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,36,0
27370,0.897,Male,Has relevent experience,Masters,STEM,11,1,56,0
18754,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,>20,>4,123,0
12225,0.698,Male,Has relevent experience,Masters,STEM,15,1,36,0
30653,0.92,Male,No relevent experience,Graduate,STEM,9,3,43,0
9162,0.9259999999999999,Male,Has relevent experience,Masters,STEM,>20,1,24,0
27115,0.92,Male,Has relevent experience,Graduate,STEM,>20,4,94,0
3932,0.92,Male,Has relevent experience,Graduate,STEM,9,1,20,0
15912,0.92,Female,No relevent experience,Graduate,Humanities,4,2,166,0
33340,0.9390000000000001,Male,No relevent experience,Graduate,STEM,5,never,48,0
27462,0.92,Male,Has relevent experience,Graduate,Business Degree,>20,1,85,0
4505,0.92,Male,Has relevent experience,Phd,STEM,>20,>4,15,0
32415,0.6890000000000001,Male,Has relevent experience,Graduate,STEM,8,never,24,0
1641,0.92,Female,Has relevent experience,Graduate,STEM,4,never,17,0
18281,0.925,Male,Has relevent experience,Graduate,Arts,16,1,28,0
31967,0.624,Male,Has relevent experience,Graduate,STEM,7,never,102,0
26955,0.91,Male,Has relevent experience,Graduate,STEM,10,>4,13,0
19290,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,18,0
6838,0.624,Male,Has relevent experience,Masters,STEM,7,1,284,0
31075,0.624,Male,Has relevent experience,Masters,STEM,8,2,13,0
12048,0.89,Male,Has relevent experience,Masters,STEM,>20,1,30,0
19068,0.92,Female,No relevent experience,Graduate,STEM,5,1,30,0
2501,0.91,Male,Has relevent experience,Graduate,Other,6,1,38,0
10893,0.84,Male,Has relevent experience,Graduate,STEM,3,2,7,0
27709,0.92,Male,Has relevent experience,Graduate,Arts,3,1,21,0
23715,0.804,Male,Has relevent experience,Masters,STEM,5,1,62,0
10885,0.924,Male,Has relevent experience,Masters,STEM,11,4,31,0
6593,0.8959999999999999,Male,Has relevent experience,Masters,Other,>20,never,21,0
13010,0.92,Male,Has relevent experience,Graduate,STEM,6,2,19,0
6990,0.92,Male,Has relevent experience,Graduate,STEM,8,2,44,0
21696,0.624,Male,Has relevent experience,Graduate,STEM,6,4,20,0
18572,0.624,Male,Has relevent experience,Graduate,STEM,>20,>4,98,0
9110,0.893,Male,Has relevent experience,Graduate,STEM,9,4,178,0
2800,0.91,Male,Has relevent experience,Masters,STEM,11,2,62,0
13484,0.91,Male,Has relevent experience,Graduate,STEM,6,>4,72,0
11347,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,>20,1,45,0
10611,0.884,Female,No relevent experience,Phd,STEM,>20,>4,27,0
17585,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,11,2,8,0
32241,0.92,Male,Has relevent experience,Graduate,STEM,8,never,36,0
21596,0.91,Male,No relevent experience,Graduate,STEM,3,never,44,0
7194,0.8959999999999999,Male,Has relevent experience,Graduate,STEM,>20,1,16,0
8585,0.92,Female,Has relevent experience,Graduate,STEM,16,1,14,0
15942,0.92,Male,Has relevent experience,Graduate,STEM,7,2,310,0
16470,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,6,1,94,0
21692,0.624,Male,Has relevent experience,Graduate,STEM,6,1,88,0
11530,0.878,Male,Has relevent experience,Masters,STEM,5,1,11,0
17639,0.92,Male,Has relevent experience,Graduate,STEM,8,1,44,0
10923,0.8270000000000001,Male,Has relevent experience,Masters,STEM,20,1,22,0
18686,0.624,Male,Has relevent experience,Graduate,STEM,8,1,44,0
16404,0.884,Male,Has relevent experience,Masters,STEM,6,3,32,0
3029,0.9259999999999999,Male,Has relevent experience,Masters,STEM,6,2,78,0
11709,0.698,Male,Has relevent experience,Graduate,STEM,15,>4,69,0
6278,0.92,Male,Has relevent experience,Graduate,No Major,>20,>4,69,0
6157,0.924,Male,Has relevent experience,Phd,STEM,12,1,51,0
4487,0.794,Male,Has relevent experience,Masters,STEM,5,1,84,0
24671,0.92,Male,No relevent experience,Masters,Humanities,20,4,35,0
17679,0.893,Male,No relevent experience,Graduate,STEM,2,never,222,0
4029,0.92,Male,Has relevent experience,Graduate,STEM,14,never,250,0
28907,0.92,Male,Has relevent experience,Graduate,STEM,13,3,36,0
20728,0.55,Male,Has relevent experience,Masters,STEM,8,2,80,0
19737,0.91,Male,Has relevent experience,Graduate,STEM,15,>4,33,0
10333,0.789,Male,No relevent experience,Graduate,STEM,3,1,46,0
31422,0.738,Male,Has relevent experience,Graduate,STEM,6,1,39,0
10648,0.624,Male,Has relevent experience,Graduate,STEM,5,never,111,0
26505,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,15,1,8,0
4198,0.92,Male,Has relevent experience,Graduate,STEM,4,2,42,0
19120,0.92,Male,No relevent experience,Graduate,STEM,5,1,116,0
3436,0.855,Male,Has relevent experience,Masters,STEM,15,>4,12,0
9290,0.767,Male,Has relevent experience,Graduate,STEM,15,>4,23,0
4182,0.92,Male,Has relevent experience,Graduate,STEM,5,1,85,0
12943,0.92,Male,Has relevent experience,Graduate,STEM,7,4,50,0
26762,0.9259999999999999,Male,Has relevent experience,Masters,STEM,17,2,73,0
22100,0.92,Male,Has relevent experience,Graduate,STEM,9,2,156,0
5549,0.9390000000000001,Male,Has relevent experience,Graduate,Arts,>20,>4,172,0
10096,0.92,Male,Has relevent experience,Graduate,STEM,14,>4,99,0
18908,0.9259999999999999,Male,No relevent experience,Masters,STEM,10,2,37,0
6372,0.8270000000000001,Male,No relevent experience,Masters,STEM,7,1,44,0
15178,0.92,Male,Has relevent experience,Masters,Humanities,>20,>4,80,0
6014,0.7659999999999999,Male,Has relevent experience,Graduate,STEM,3,1,154,0
7537,0.92,Male,Has relevent experience,Graduate,STEM,11,1,55,0
31595,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,58,0
16712,0.579,Male,Has relevent experience,Masters,Humanities,10,never,27,0
7174,0.92,Male,Has relevent experience,Graduate,STEM,6,2,246,0
28081,0.92,Male,No relevent experience,Graduate,STEM,>20,1,4,0
1218,0.915,Male,Has relevent experience,Graduate,STEM,10,4,128,0
840,0.754,Male,Has relevent experience,Graduate,STEM,9,1,102,0
5107,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,143,0
31920,0.9229999999999999,Male,No relevent experience,Masters,STEM,4,1,83,0
5210,0.91,Male,No relevent experience,Graduate,STEM,11,1,12,0
10443,0.9390000000000001,Female,Has relevent experience,Graduate,STEM,4,2,41,0
9921,0.92,Female,Has relevent experience,Graduate,STEM,9,4,86,0
10186,0.9129999999999999,Male,Has relevent experience,Masters,STEM,17,3,54,0
16681,0.836,Female,Has relevent experience,Phd,Humanities,18,>4,23,0
19356,0.92,Male,Has relevent experience,Graduate,STEM,8,4,65,0
27663,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,>20,1,24,0
25779,0.9259999999999999,Male,No relevent experience,Graduate,STEM,17,4,20,0
24349,0.878,Male,Has relevent experience,Graduate,STEM,13,3,8,0
25613,0.92,Male,Has relevent experience,Graduate,STEM,9,2,104,0
9378,0.9390000000000001,Other,No relevent experience,Graduate,No Major,2,1,45,0
21183,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,68,0
8221,0.9229999999999999,Male,Has relevent experience,Masters,STEM,15,4,24,0
4266,0.92,Male,Has relevent experience,Graduate,STEM,3,1,65,0
